timestamp,amount,quantity,is_sell,symbol,Class
2026-05-17 05:36:59.537,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:36:59.576,78171.03,0.01682,False,BTCUSDT,0
2026-05-17 05:36:59.799,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:36:59.817,78171.03,0.00422,False,BTCUSDT,0
2026-05-17 05:36:59.965,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:37:00.149,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:37:00.240,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:37:00.881,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:37:00.901,78171.02,0.00519,True,BTCUSDT,0
2026-05-17 05:37:01.117,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:37:01.144,78171.03,0.013,False,BTCUSDT,0
2026-05-17 05:37:02.152,78171.03,0.00015,False,BTCUSDT,0
2026-05-17 05:37:02.758,78171.03,0.00322,False,BTCUSDT,0
2026-05-17 05:37:02.956,78171.03,0.00049,False,BTCUSDT,0
2026-05-17 05:37:04.360,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:37:06.934,78171.02,0.00181,True,BTCUSDT,0
2026-05-17 05:37:07.430,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:37:08.004,78171.03,0.00031,False,BTCUSDT,0
2026-05-17 05:37:08.070,78171.03,0.00549,False,BTCUSDT,0
2026-05-17 05:37:10.275,78171.03,0.00855,False,BTCUSDT,0
2026-05-17 05:37:12.011,78171.03,0.00014,False,BTCUSDT,0
2026-05-17 05:37:12.066,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:37:12.165,78171.03,0.00027,False,BTCUSDT,0
2026-05-17 05:37:12.492,78171.02,0.00198,True,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,0.15566,False,BTCUSDT,1
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,8e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,0.00118,False,BTCUSDT,0
2026-05-17 05:37:14.352,78171.03,0.21307,False,BTCUSDT,1
2026-05-17 05:37:15.160,78171.02,0.00391,True,BTCUSDT,0
2026-05-17 05:37:15.260,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:37:15.581,78171.03,7e-05,False,BTCUSDT,0
2026-05-17 05:37:15.747,78171.02,0.00051,True,BTCUSDT,0
2026-05-17 05:37:15.837,78171.02,9e-05,True,BTCUSDT,0
2026-05-17 05:37:16.136,78171.03,0.00121,False,BTCUSDT,0
2026-05-17 05:37:16.536,78171.02,0.00045,True,BTCUSDT,0
2026-05-17 05:37:16.849,78171.03,0.01096,False,BTCUSDT,0
2026-05-17 05:37:17.394,78171.02,0.00015,True,BTCUSDT,0
2026-05-17 05:37:17.838,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:37:17.882,78171.02,0.0036,True,BTCUSDT,0
2026-05-17 05:37:18.642,78171.03,0.0001,False,BTCUSDT,0
2026-05-17 05:37:18.932,78171.03,0.00091,False,BTCUSDT,0
2026-05-17 05:37:18.992,78171.03,0.00024,False,BTCUSDT,0
2026-05-17 05:37:18.995,78171.03,0.0001,False,BTCUSDT,0
