amount_scaled,volume_scaled,hour,minute,is_sell,Class
-0.0864401026753482,-0.5149690070650089,9,9,0,0
-0.0864401026753482,-0.5146013563485655,9,9,0,0
-0.0864401026753482,-0.5152170339154569,9,9,0,0
-0.0863093862473856,-0.5152149564141427,9,9,0,0
-0.0863093862473856,-0.5152191305642487,9,9,0,0
-0.0863093862473856,-0.5152170434891957,9,9,0,0
-0.08630004935967339,-0.5157838758408563,9,9,0,0
-0.08593591073891944,-0.5157838758408563,9,9,0,0
-0.08557177211816414,-0.5157838758408563,9,9,0,0
-0.08545972946562456,-0.5157981790065864,9,9,0,0
-0.08545039257791372,-0.49182190866660314,9,9,0,0
-0.08545039257791372,-0.5153038390049313,9,9,0,0
-0.08545039257791372,-0.5151303915795418,9,9,0,0
-0.08545039257791372,-0.5121420064633099,9,9,1,0
-0.08544105569020152,-0.5158141958715572,9,9,0,0
-0.08544105569020152,-0.5153778344319244,9,9,0,0
-0.08544105569020152,-0.5152097387265102,9,9,0,0
-0.08544105569020152,-0.5156978653717003,9,10,0,0
-0.08544105569020152,-0.5158163595365204,9,10,0,0
-0.08544105569020152,-0.5130090616892206,9,10,0,0
-0.08544105569020152,-0.5121575733625582,9,10,0,0
-0.08545039257791372,-0.5146015286758635,9,10,1,0
-0.08545039257791372,-0.515736964520858,9,10,1,0
-0.08545039257791372,-0.5153621047791168,9,10,1,0
-0.08544105569020152,-0.49301487310789766,9,10,0,0
-0.08544105569020152,-0.4969727333074567,9,10,0,0
-0.08544105569020152,-0.5147211812630753,9,10,0,0
-0.08544105569020152,-0.5146015286758635,9,10,0,0
-0.08520763349741017,-0.5157838758408563,9,10,0,0
-0.0851702859465641,-0.5157920518137703,9,10,1,0
-0.08516094905885191,-0.5146796503842687,9,10,0,0
-0.08516094905885191,-0.5064546407802802,9,10,0,0
-0.08516094905885191,-0.5033868415009084,9,10,0,0
-0.08516094905885191,-0.5146015765445573,9,10,0,0
-0.08422726028768654,-0.5093022727890397,9,11,1,0
-0.08421792339997435,-0.5146024764760022,9,11,0,0
-0.08421792339997435,-0.5146017392981166,9,11,0,0
-0.0841245545228578,-0.5157838758408563,9,11,0,0
-0.08376041590210385,-0.5157838758408563,9,11,0,0
-0.08339627728134989,-0.5157838758408563,9,11,0,0
-0.08304147554830678,-0.5157838758408563,9,11,0,0
-0.0827800426923802,-0.515783550333738,9,11,0,0
-0.08281739024322628,-0.5149064618295909,9,11,0,0
-0.08281739024322628,-0.5155281804256494,9,11,0,0
-0.08281739024322628,-0.515697453700933,9,11,0,0
-0.08281739024322628,-0.5151193817799504,9,11,0,0
-0.08281739024322628,-0.5157848332147338,9,11,0,0
-0.08281739024322628,-0.5146019786415859,9,11,0,0
-0.0826399893767054,-0.5153078312540005,9,11,0,0
-0.08262131560128237,-0.5156974632746717,9,11,0,0
-0.08261197871357016,-0.5133704607542439,9,11,0,0
-0.08262131560128237,-0.5146020073628023,9,11,1,0
-0.08262131560128237,-0.515736964520858,9,11,1,0
-0.08262131560128237,-0.5148753280310941,9,11,1,0
-0.0826493262644176,-0.5152173594225753,9,11,1,0
-0.08266800003984064,-0.5157838758408563,9,11,1,0
-0.08303213866059458,-0.5157838758408563,9,11,1,0
-0.08325622396567509,-0.38091739227668825,9,11,1,1
-0.08324688707796289,-0.5151625401943487,9,11,0,0
-0.08324688707796289,-0.5152720637659366,9,11,0,0
-0.08306014932372982,-0.5156974728484105,9,11,0,0
-0.08306014932372982,-0.5155890981254757,9,11,1,0
-0.08305081243601763,-0.5155188651778212,9,11,0,0
-0.08306014932372982,-0.5156125059167811,9,11,1,0
-0.08305081243601763,-0.5158151436716959,9,11,0,0
-0.08306014932372982,-0.5156115485429035,9,11,1,0
-0.08305081243601763,-0.5158206389977529,9,11,0,0
-0.08305081243601763,-0.5097095109153185,9,12,0,0
-0.08305081243601763,-0.5146019307728921,9,12,0,0
-0.08305081243601763,-0.5152133575997673,9,12,0,0
-0.08305081243601763,-0.5152173211276202,9,12,0,0
-0.08304147554830678,-0.5157838758408563,9,12,0,0
-0.08301346488517156,-0.5148908853566038,9,12,0,0
-0.08302280177288375,-0.5150432897041655,9,12,1,0
-0.08302280177288375,-0.5154236351982248,9,12,1,0
-0.08302280177288375,-0.515210638657955,9,12,1,0
-0.08301346488517156,-0.5157120440788263,9,12,0,0
-0.08301346488517156,-0.51566441472842,9,12,0,0
-0.08301346488517156,-0.5157155959359119,9,12,0,0
-0.08267733692755147,-0.5157838758408563,9,12,0,0
-0.08246258851018452,-0.5146024764760022,9,12,0,0
-0.08246258851018452,-0.5146020360840186,9,12,0,0
-0.08069791673268115,-0.515782267452742,9,12,0,0
-0.08070725362039335,-0.5146215473636423,9,12,1,0
-0.08069791673268115,-0.5154840550636348,9,12,0,0
-0.08070725362039335,-0.5158134874148879,9,12,1,0
-0.08070725362039335,-0.515736964520858,9,12,1,0
-0.08070725362039335,-0.5155693187811663,9,12,1,0
-0.08069791673268115,-0.5150015577768445,9,12,0,0
-0.08069791673268115,-0.5146023328699206,9,12,0,0
-0.08069791673268115,-0.4924409657632822,9,12,0,0
-0.08070725362039335,-0.5151387111585374,9,12,1,0
-0.08070725362039335,-0.5146023328699206,9,12,1,0
-0.08070725362039335,-0.515736964520858,9,12,1,0
-0.08070725362039335,-0.5152175221761345,9,12,1,0
-0.08304147554830678,-0.5148753280310941,9,13,1,0
-0.08305081243601763,-0.515736964520858,9,13,1,0
-0.08305081243601763,-0.5157114505070223,9,13,0,0
-0.08305081243601763,-0.5042507469667621,9,13,0,0
-0.08305081243601763,-0.5146116672652263,9,13,0,0
-0.08305081243601763,-0.5155866568220882,9,13,0,0
-0.08305081243601763,-0.5101291757545274,9,13,0,0
-0.08306014932372982,-0.5146019307728921,9,13,1,0
-0.08306014932372982,-0.515736964520858,9,13,1,0
-0.08306014932372982,-0.5148753280310941,9,13,1,0
-0.08325622396567509,-0.5156984589435043,9,13,1,0
-0.08324688707796289,-0.5155901799579573,9,13,0,0
-0.08324688707796289,-0.5146799567439095,9,13,0,0
-0.08324688707796289,-0.5012634819779669,9,13,0,0
-0.08324688707796289,-0.5066370300776857,9,13,0,0
-0.08183701703350263,-0.2688792686258849,12,33,0,0
-0.08183701703350263,1.4747151298746257,12,33,0,1
-0.08183701703350263,-0.4613690902088767,12,33,0,0
-0.08183701703350263,-0.5146021413951452,12,33,0,0
-0.08183701703350263,1.549948537028812,12,33,0,1
-0.08183701703350263,-0.28964906408033825,12,33,0,0
-0.08183701703350263,-0.4967197951290172,12,33,0,0
-0.08183701703350263,1.2474689123534388,12,33,0,1
-0.08183701703350263,-0.18613376989934086,12,33,0,0
-0.08183701703350263,-0.3359812781938261,12,33,0,0
-0.08183701703350263,-0.5146021413951452,12,33,0,0
-0.08183701703350263,-0.5157848332147338,12,33,0,0
-0.08183701703350263,0.016772940058994785,12,33,0,1
-0.08183701703350263,0.27709444328441496,12,33,0,1
-0.08183701703350263,0.19790279298111849,12,33,0,1
-0.08183701703350263,-0.5154307006174408,12,33,0,0
-0.08183701703350263,-0.2635381084844424,12,33,0,0
-0.08183701703350263,-0.5146021413951452,12,33,0,0
-0.08183701703350263,-0.5152174264387468,12,33,0,0
-0.08183701703350263,-0.056237636426376046,12,33,0,1
-0.08183701703350263,1.2887700022819786,12,33,0,1
-0.08183701703350263,-0.5141023730836045,12,33,0,0
-0.08183701703350263,-0.5077897848161246,12,33,0,0
-0.08184635392121484,-0.514499099244708,12,33,1,0
-0.08184635392121484,-0.4998909429184668,12,33,1,0
-0.08184635392121484,-0.5062589631334549,12,33,1,0
-0.08184635392121484,-0.4208666798639152,12,33,1,0
-0.08184635392121484,-0.5150613362017566,12,33,1,0
-0.08184635392121484,-0.5146021413951452,12,33,1,0
-0.08184635392121484,-0.5089382888145472,12,33,1,0
-0.08184635392121484,-0.3599193780373128,12,33,1,0
-0.08184635392121484,-0.5003761017046365,12,33,1,0
-0.08184635392121484,-0.36054665897559973,12,33,1,0
-0.08184635392121484,-0.5014390356258869,12,33,1,0
-0.08184635392121484,-0.40568424281724624,12,33,1,0
-0.08184635392121484,-0.4509457874285535,12,33,1,0
-0.08183701703350263,-0.5136824401797099,12,33,0,0
-0.08183701703350263,-0.5098005667448091,12,34,0,0
-0.08183701703350263,-0.5151841481227643,12,34,0,0
-0.08183701703350263,-0.5157308086068256,12,34,0,0
-0.08183701703350263,-0.5067716847135583,12,34,0,0
-0.08183701703350263,-0.5146021413951452,12,34,0,0
-0.08183701703350263,-0.5151841481227643,12,34,0,0
-0.08183701703350263,-0.5152174264387468,12,34,0,0
-0.08183701703350263,-0.5006557506142588,12,34,0,0
-0.08184635392121484,-0.5157323212575521,12,34,1,0
-0.08183701703350263,-0.5144722257599662,12,34,0,0
-0.08183701703350263,-0.5157900317548887,12,34,0,0
-0.08184635392121484,-0.5157906636216478,12,34,1,0
-0.08184635392121484,-0.5158172786154428,12,34,1,0
-0.08183701703350263,-0.5157733925968975,12,34,0,0
-0.08183701703350263,-0.515220480461416,12,35,0,0
-0.08183701703350263,-0.5152565926040759,12,35,0,0
-0.08183701703350263,-0.5152033817639636,12,35,0,0
-0.08183701703350263,-0.5152465688995783,12,35,0,0
-0.08183701703350263,-0.5115179518749902,12,35,0,0
-0.08183701703350263,-0.5157216944075117,12,35,0,0
-0.08183701703350263,-0.515531090842237,12,35,0,0
-0.08184635392121484,-0.515736964520858,12,35,1,0
-0.08184635392121484,-0.5158190784783325,12,35,1,0
-0.08183701703350263,-0.5133592882010932,12,35,0,0
-0.08184635392121484,-0.5157824206325625,12,35,1,0
-0.08183701703350263,-0.5143535305466319,12,36,0,0
-0.08184635392121484,-0.5149392327374183,12,36,1,0
-0.08184635392121484,-0.5133715904554194,12,36,1,0
-0.08184635392121484,-0.5158206007027978,12,36,1,0
-0.08183701703350263,-0.5038272717795206,12,36,0,0
-0.08183701703350263,-0.5158206964401856,12,36,0,0
-0.08183701703350263,-0.5151235367825787,12,36,0,0
-0.08183701703350263,-0.5155866472483494,12,36,0,0
-0.08183701703350263,-0.5155338959476983,12,36,0,0
-0.08183701703350263,-0.5110305336864694,12,37,0,0
-0.08183701703350263,-0.5110305336864694,12,37,0,0
-0.08184635392121484,-0.5158077240241452,12,37,1,0
-0.08183701703350263,-0.5112136122930667,12,37,0,0
-0.08184635392121484,-0.5150817378390864,12,37,1,0
-0.08184635392121484,-0.5146021413951452,12,37,1,0
-0.08184635392121484,-0.42207683874004986,12,37,1,0
-0.08183701703350263,-0.5110305336864694,12,37,0,0
-0.08183701703350263,-0.5157839715782441,12,37,0,0
-0.08183701703350263,-0.515501412252034,12,37,0,0
-0.08184635392121484,-0.5153121873051432,12,38,1,0
-0.08184635392121484,-0.514865754292319,12,38,1,0
-0.08184635392121484,-0.515184454482405,12,38,1,0
-0.08183701703350263,-0.5131746969437695,12,38,0,0
-0.08183701703350263,-0.5158176998599489,12,38,0,0
-0.08183701703350263,-0.5157202104780015,12,38,0,0
-0.08183701703350263,-0.5155497787803263,12,38,0,0
-0.08183701703350263,-0.5153269404365957,12,38,0,0
-0.08183701703350263,-0.485819136159626,12,38,0,0
-0.08183701703350263,-0.5135187771153485,12,38,0,0
-0.08184635392121484,-0.5148867590751917,12,38,1,0
-0.08183701703350263,-0.5157120632263038,12,38,0,0
-0.08183701703350263,-0.2857509727319524,12,38,0,0
-0.08183701703350263,-0.3952748794005797,12,38,0,0
-0.08183701703350263,-0.24806938792718,12,38,0,0
-0.08184635392121484,-0.5133716096028969,12,38,1,0
-0.08183701703350263,-0.5153734975282592,12,39,0,0
-0.08183701703350263,-0.5152689714483122,12,39,0,0
-0.08183701703350263,-0.5089512612305875,12,39,0,0
-0.08183701703350263,-0.5142627619293046,12,39,0,0
-0.08183701703350263,-0.5132847949396838,12,39,0,0
-0.08183701703350263,-0.5140982468021924,12,40,0,0
-0.08184635392121484,-0.5157182287140751,12,40,1,0
-0.08183701703350263,-0.5157308086068256,12,40,0,0
-0.08183701703350263,-0.5157216944075117,12,40,0,0
-0.08183701703350263,-0.5125205233732631,12,40,0,0
-0.08183701703350263,-0.5035271446426582,12,40,0,0
-0.08184635392121484,-0.515723341090581,12,40,1,0
-0.08183701703350263,-0.49099429724444615,12,40,0,0
-0.08183701703350263,-0.5035271446426582,12,40,0,0
-0.08183701703350263,-0.5035271446426582,12,40,0,0
-0.0866548510927165,-0.5157838758408563,13,3,0,0
-0.08664551420500431,-0.5153897728841771,13,4,0,0
-0.08664551420500431,-0.5056602789528892,13,4,0,0
-0.0866548510927165,-0.5156554728564039,13,4,1,0
-0.0866548510927165,-0.44606711545986116,13,4,1,0
-0.0866548510927165,-0.49115335534045645,13,4,1,0
-0.08664551420500431,-0.5158090356263574,13,4,0,0
-0.08664551420500431,-0.5010562488284399,13,4,0,0
-0.08664551420500431,-0.5131151674360656,13,4,0,0
-0.0866548510927165,-0.5158083080222104,13,4,1,0
-0.08664551420500431,-0.5081705419809512,13,4,0,0
-0.08664551420500431,-0.5157726362715344,13,4,0,0
-0.08664551420500431,-0.5157714778491425,13,4,0,0
-0.08664551420500431,-0.5157119770626548,13,4,0,0
-0.0866548510927165,-0.5156076424574831,13,4,1,0
-0.0866548510927165,-0.5157795772321462,13,5,1,0
-0.08664551420500431,-0.5146074548201652,13,5,0,0
-0.08664551420500431,-0.5157373378966702,13,5,0,0
-0.08664551420500431,-0.5157948664929702,13,5,0,0
-0.08664551420500431,-0.5157148970529812,13,5,0,0
-0.0866548510927165,-0.515738754810009,13,5,1,0
-0.0866548510927165,-0.512894550199731,13,5,1,0
-0.08664551420500431,-0.405581593190099,13,5,0,0
-0.08664551420500431,-0.5146013276273491,13,5,0,0
-0.08664551420500431,-0.47747692484555204,13,5,0,0
-0.08664551420500431,-0.49859951257386986,13,5,0,0
-0.08617866981942163,-0.5157848332147338,13,5,0,0
-0.08617866981942163,-0.5146014042172594,13,5,0,0
-0.08593591073891944,-0.5157838758408563,13,5,0,0
-0.08557177211816414,-0.5157838758408563,13,5,0,0
-0.08520763349741017,-0.5157838758408563,13,5,0,0
-0.08477813666267356,-0.5144704833395092,13,5,0,0
-0.08474078911182749,-0.5126884084564243,13,5,0,0
-0.08465675712242315,-0.5146024764760022,13,5,0,0
-0.08465675712242315,-0.5146016531344676,13,5,0,0
-0.08448869314361311,-0.5157838758408563,13,5,0,0
-0.08416190207370523,-0.5157848332147338,13,5,0,0
-0.0841245545228578,-0.5157838758408563,13,5,0,0
-0.08376041590210385,-0.5157838758408563,13,5,0,0
-0.08376041590210385,-0.5129719155827729,13,5,0,0
-0.08363903636185208,-0.3490281013319213,13,5,0,0
-0.08363903636185208,-0.5146018350355043,13,6,0,0
-0.08339627728134989,-0.5157838758408563,13,6,0,0
-0.08304147554830678,-0.5157838758408563,13,6,0,0
-0.08304147554830678,-0.5141583890291779,13,6,0,0
-0.08290142223263197,-0.5157439437764251,13,6,0,0
-0.08291075912034282,-0.5146019690678472,13,7,1,0
-0.08291075912034282,-0.515736964520858,13,7,1,0
-0.08291075912034282,-0.5148753280310941,13,7,1,0
-0.08291075912034282,-0.515217330701359,13,7,1,0
-0.08303213866059458,-0.5157838758408563,13,7,1,0
-0.0833869403936377,-0.5157838758408563,13,7,1,0
-0.08375107901439165,-0.5157838758408563,13,7,1,0
-0.08411521763514697,-0.5157838758408563,13,7,1,0
-0.08418057584912828,-0.515524963649421,13,7,1,0
-0.08447935625590092,-0.5157838758408563,13,7,1,0
-0.08466609401013399,-0.5157465382596331,13,7,1,0
-0.08482482110123184,-0.5156411696906739,13,7,0,0
-0.08482482110123184,-0.5155585674725217,13,7,0,0
-0.08482482110123184,-0.515072690655944,13,7,0,0
-0.08482482110123184,-0.5156807283792927,13,7,0,0
-0.08482482110123184,-0.515604502271165,13,7,0,0
-0.08482482110123184,-0.5154174792841923,13,7,0,0
-0.08482482110123184,-0.5156824037835784,13,7,0,0
-0.08483415798894403,-0.51460163398699,13,7,1,0
-0.08483415798894403,-0.5148753280310941,13,7,1,0
-0.08483415798894403,-0.515736964520858,13,7,1,0
-0.08483415798894403,-0.5157848332147338,13,7,1,0
-0.08484349487665623,-0.5157838758408563,13,7,1,0
-0.08642142889992517,-0.5146015191021247,13,7,1,0
-0.08642142889992517,-0.5146013754960431,13,7,1,0
-0.08664551420500431,-0.5157838758408563,13,7,1,0
-0.08758853986388189,-0.5147083811743329,13,8,0,0
-0.08759787675159408,-0.43248111850142684,13,8,1,0
-0.08759787675159408,-0.51460116487379,13,8,1,0
-0.08759787675159408,-0.515736964520858,13,8,1,0
-0.08759787675159408,-0.5148753280310941,13,8,1,0
-0.08759787675159408,-0.5157848332147338,13,8,1,0
-0.08810206868802284,-0.5157838758408563,13,8,1,0
-0.08841952287021852,-0.5146015191021247,13,8,1,0
-0.08845687042106595,-0.5157838758408563,13,8,1,0
-0.0887556508278386,-0.48458503336281467,13,8,1,0
-0.0888210090418199,-0.5157838758408563,13,8,1,0
-0.0888210090418199,-0.514600954251537,13,8,1,0
-0.08918514766257522,-0.5157838758408563,13,8,1,0
-0.08977337158840831,-0.5053015892559394,13,8,1,0
-0.08977337158840831,-0.4976425982358156,13,8,1,0
-0.08977337158840831,-0.5033868415009084,13,8,1,0
-0.08977337158840831,-0.515736964520858,13,8,1,0
-0.08977337158840831,-0.5148753280310941,13,8,1,0
-0.08977337158840831,-0.5146007914979778,13,8,1,0
-0.08990408801637229,-0.5157838758408563,13,8,1,0
-0.08996010934264138,-0.5146015191021247,13,8,1,0
-0.08996010934264138,-0.5146007723505002,13,8,1,0
-0.09026822663712623,-0.5157838758408563,13,8,1,0
-0.09063236525788154,-0.5157838758408563,13,8,1,0
-0.0909965038786355,-0.5157838758408563,13,8,1,0
-0.09136064249938945,-0.5157838758408563,13,8,1,0
-0.09151003270277645,-0.5146005617282471,13,8,1,0
-0.09179947622183826,-0.5149831187559636,13,8,0,0
-0.09179947622183826,-0.5156955485269167,13,8,0,0
-0.09179947622183826,-0.5114064369657372,13,8,0,0
-0.09179947622183826,-0.5156618968351221,13,8,0,0
-0.09179947622183826,-0.5158187816924305,13,9,0,0
-0.09179947622183826,-0.5123516904899633,13,9,0,0
-0.09180881310954911,-0.5146004468433819,13,9,1,0
-0.09180881310954911,-0.515736964520858,13,9,1,0
-0.09180881310954911,-0.5148753280310941,13,9,1,0
-0.09180881310954911,-0.5157848332147338,13,9,1,0
-0.09207958285318787,-0.5157838758408563,13,9,1,0
-0.09244372147394182,-0.5157838758408563,13,9,1,0
-0.09280786009469578,-0.5157838758408563,13,9,1,0
-0.09305061917519933,-0.5146005617282471,13,9,1,0
-0.0931626618277389,-0.5157838758408563,13,9,1,0
-0.09363884310103378,-0.5146001500574798,13,9,1,0
-0.09386292840611292,-0.5149944061939795,13,9,0,0
-0.09387226529382513,-0.515736964520858,13,9,1,0
-0.09387226529382513,-0.5148753280310941,13,9,1,0
-0.09387226529382513,-0.5157848332147338,13,9,1,0
-0.09389093906924816,-0.5157838758408563,13,9,1,0
-0.09425507769000212,-0.5157838758408563,13,9,1,0
-0.09429242524084955,-0.515736964520858,13,9,1,0
-0.09429242524084955,-0.5148753280310941,13,9,1,0
-0.09444181544423519,-0.515736964520858,13,9,1,0
-0.09444181544423519,-0.5146000064513983,13,9,1,0
-0.09444181544423519,-0.5157848332147338,13,9,1,0
-0.09444181544423519,-0.5148753280310941,13,9,1,0
-0.09447916299508262,-0.5146000064513983,13,9,1,0
-0.09447916299508262,-0.515736964520858,13,9,1,0
-0.09447916299508262,-0.5148753280310941,13,9,1,0
-0.09460054253533438,-0.5146005617282471,13,9,1,0
-0.09461921631075743,-0.5157838758408563,13,9,1,0
-0.094731258963297,-0.39256445821594566,13,9,1,0
-0.094880649166684,-0.39256445821594566,13,9,1,0
-0.09496468115608835,-0.4665871895121034,13,9,1,0
-0.09497401804380054,-0.5157838758408563,13,9,1,0
-0.09521677712430272,-0.15170513090811302,13,9,1,0
-0.09459120564762219,-0.515641035658331,13,9,0,0
-0.09460054253533438,-0.5145999777301818,13,9,1,0
-0.09460054253533438,-0.515736964520858,13,9,1,0
-0.09460054253533438,-0.5148753280310941,13,9,1,0
-0.09461921631075743,-0.5157838758408563,13,9,1,0
-0.09497401804380054,-0.5157838758408563,13,9,1,0
-0.09506738692091707,-0.5152860222770708,13,9,0,0
-0.09507672380862792,-0.5155146527327601,13,9,1,0
-0.09506738692091707,-0.5152513270477496,13,9,0,0
-0.09506738692091707,-0.515684548301064,13,9,0,0
-0.47783309866016216,-0.5145311904170824,19,40,1,0
-0.47783309866016216,-0.5145110759919158,19,40,1,0
-0.47783309866016216,-0.4009478366067527,19,40,1,1
-0.47783309866016216,-0.5015515366302338,19,40,1,0
-0.47784243554787303,-0.5125659220425349,19,40,1,0
-0.47784243554787303,-0.2672049557464532,19,40,1,1
-0.47782376177245,-0.5158134682674103,19,40,0,0
-0.47782376177245,-0.5154577081345256,19,40,0,0
-0.47783309866016216,-0.5153226322541469,19,40,1,0
-0.47783309866016216,-0.5157560928509308,19,40,1,0
