is_sell,Class,amount_scaled,quantity_scaled,hour,minute
1,0,-0.6537652049403445,-0.22076686871196607,5,36
0,0,-0.6528166237670155,-0.29331936077693144,5,36
1,0,-0.6537652049403445,-0.28840979364471575,5,36
0,0,-0.6528166237670155,-0.2453147043730446,5,36
1,0,-0.6537652049403445,-0.29331936077693144,5,36
1,0,-0.6537652049403445,-0.29331936077693144,5,36
1,0,-0.6537652049403445,-0.29331936077693144,5,36
1,0,-0.6537652049403445,-0.0658427503176039,5,36
0,1,-0.6528166237670155,1.0960881376401121,5,36
0,0,-0.6528166237670155,-0.1427593020556499,5,36
0,0,-0.6528166237670155,-0.2889553011038508,5,36
0,0,-0.6528166237670155,-0.15366945123835146,5,36
1,0,-0.6537652049403445,-0.290046316022121,5,36
1,0,-0.6537652049403445,-0.29331936077693144,5,36
1,1,-0.6537652049403445,1.4064818818879716,5,36
1,0,-0.6537652049403445,-0.25622485355574615,5,36
0,0,-0.6528166237670155,-0.26549848036104245,5,36
0,0,-0.6528166237670155,-0.2638619579836372,5,36
1,0,-0.6537652049403445,0.5194867533343348,5,36
1,0,-0.6537652049403445,1.04644695885882,5,36
0,0,-0.6528166237670155,1.0960881376401121,5,36
1,0,-0.6537652049403445,1.4064818818879716,5,36
0,0,-0.6528166237670155,-0.2895008085629859,5,36
0,0,-0.6528166237670155,-0.2911373309403911,5,36
1,0,-0.6537652049403445,-0.2895008085629859,5,36
1,0,-0.6537652049403445,0.0034366969925509745,5,36
1,0,-0.6537652049403445,-0.1776717794402949,5,36
1,0,-0.6537652049403445,-0.23222252535380272,5,36
0,0,-0.6528166237670155,-0.22894948059899226,5,36
1,0,-0.6537652049403445,-0.20167410764223834,5,36
1,0,-0.6537652049403445,-0.2927738533177964,5,36
0,0,-0.6528166237670155,-0.27586312208460895,5,36
1,0,-0.6537652049403445,0.660227677791185,5,36
0,0,-0.6528166237670155,-0.2927738533177964,5,36
0,0,-0.6528166237670155,-0.2949558831543367,5,36
0,0,-0.6528166237670155,-0.05984216826711805,5,36
0,0,-0.6528166237670155,0.1321764573484294,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,-0.29331936077693144,5,36
0,0,-0.6528166237670155,-0.2927738533177964,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.7911494679836036,5,36
0,0,-0.6528166237670155,-0.2949558831543367,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.6176780959786489,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,-0.06966130253154948,5,36
0,0,-0.6528166237670155,0.409294246589049,5,36
0,0,-0.6528166237670155,0.409294246589049,5,37
0,0,-0.6528166237670155,0.409294246589049,5,37
0,0,-0.6528166237670155,0.409294246589049,5,37
1,0,-0.6537652049403445,-0.016747078995446894,5,37
1,0,-0.6537652049403445,-0.2927738533177964,5,37
0,0,-0.6528166237670155,0.409294246589049,5,37
0,0,-0.6528166237670155,-0.2916828383995262,5,37
0,0,-0.6528166237670155,-0.12421204844505726,5,37
0,0,-0.6528166237670155,-0.27313558478893357,5,37
0,0,-0.6528166237670155,-0.2927738533177964,5,37
1,0,-0.6537652049403445,-0.20112860018310327,5,37
1,0,-0.6537652049403445,-0.2927738533177964,5,37
0,0,-0.6528166237670155,-0.28295471905336494,5,37
0,0,-0.6528166237670155,-0.00038185522139455797,5,37
0,0,-0.6528166237670155,0.1665434272739393,5,37
0,0,-0.6528166237670155,-0.29222834585866125,5,37
0,0,-0.6528166237670155,-0.2927738533177964,5,37
0,0,-0.6528166237670155,-0.28513674888990526,5,37
1,0,-0.6537652049403445,-0.19185497337780694,5,37
0,1,-0.6528166237670155,8.19150365861007,5,37
0,0,-0.6528166237670155,-0.29604689807260687,5,37
0,0,-0.6528166237670155,-0.29550139061347175,5,37
0,0,-0.6528166237670155,-0.23549557010861316,5,37
0,1,-0.6528166237670155,11.323261981504555,5,37
1,0,-0.6537652049403445,-0.08657203376473686,5,37
1,0,-0.6537652049403445,-0.2927738533177964,5,37
0,0,-0.6528166237670155,-0.29604689807260687,5,37
1,0,-0.6537652049403445,-0.2720445698706634,5,37
1,0,-0.6537652049403445,-0.2949558831543367,5,37
0,0,-0.6528166237670155,-0.23385904773120794,5,37
1,0,-0.6537652049403445,-0.2753176146254739,5,37
0,0,-0.6528166237670155,0.2980107249254931,5,37
1,0,-0.6537652049403445,-0.2916828383995262,5,37
1,0,-0.6537652049403445,-0.29604689807260687,5,37
1,0,-0.6537652049403445,-0.1034827649979243,5,37
0,0,-0.6528166237670155,-0.29441037569520156,5,37
0,0,-0.6528166237670155,-0.2502242715052603,5,37
0,0,-0.6528166237670155,-0.2867732712673105,5,37
0,0,-0.6528166237670155,-0.29441037569520156,5,37
0,1,-0.6528166237670155,3.886904298575171,5,37
1,0,-0.6537652049403445,-0.2774996444620142,5,37
0,0,-0.6528166237670155,-0.21094773444753467,5,37
1,0,-0.6537652049403445,0.09835499488205456,5,37
0,0,-0.6528166237670155,-0.23058600297639745,5,37
1,0,-0.6537652049403445,-0.2949558831543367,5,37
0,0,-0.6528166237670155,-0.29604689807260687,5,37
1,0,-0.6537652049403445,-0.28513674888990526,5,37
0,0,-0.6528166237670155,-0.2682260176567179,5,37
0,0,-0.6528166237670155,2.8188006935886882,5,37
0,0,-0.6528166237670155,-0.2949558831543367,5,37
0,0,-0.6528166237670155,0.026348010276224264,5,37
0,0,-0.6528166237670155,-0.29550139061347175,5,37
0,0,-0.6528166237670155,0.04925932355989755,5,37
0,0,-0.6528166237670155,-0.2927738533177964,5,37
1,0,-0.6537652049403445,-0.28186370413509476,5,37
0,0,-0.6528166237670155,-0.28131819667595975,5,37
1,0,-0.6537652049403445,-0.1776717794402949,5,37
0,0,-0.6528166237670155,-0.013474034240636416,5,37
1,0,-0.6537652049403445,0.027439025194494423,5,37
1,0,-0.6537652049403445,-0.13621321254602897,5,37
0,0,-0.6528166237670155,-0.005836929812745352,5,37
0,0,-0.6528166237670155,-0.1607610482071075,5,37
0,0,-0.6528166237670155,-0.2889553011038508,5,37
0,0,-0.6528166237670155,-0.29604689807260687,5,37
1,0,-0.6537652049403445,-0.22403991346677654,5,37
0,0,-0.6528166237670155,-0.2578613759331514,5,37
1,0,-0.6537652049403445,-0.0412949146565254,5,37
1,0,-0.6537652049403445,-0.2927738533177964,5,37
1,0,-0.6537652049403445,-0.2720445698706634,5,37
0,0,-0.6528166237670155,-0.2644074654427723,5,37
0,0,-0.6528166237670155,-0.2453147043730446,5,37
0,0,-0.6528166237670155,-0.29331936077693144,5,37
1,0,-0.6537652049403445,-0.2895008085629859,5,37
1,0,-0.6537652049403445,-0.2769541370028791,5,37
0,0,-0.6528166237670155,-0.1962190330508876,5,37
0,0,-0.6528166237670155,-0.29059182348125606,5,37
0,0,-0.6528166237670155,-0.2807726892168247,5,37
0,0,-0.6528166237670155,-0.276408629543744,5,37
0,0,-0.6528166237670155,0.8893408106279176,5,37
1,0,-0.6537652049403445,-0.2573158684740163,5,37
1,0,-0.6537652049403445,2.4276718453888377,5,37
1,0,-0.6537652049403445,-0.04074940719739034,5,37
0,0,-0.6528166237670155,-0.29550139061347175,5,37
0,0,-0.6528166237670155,-0.10893783958927508,5,37
0,0,-0.6528166237670155,-0.2911373309403911,5,37
1,0,-0.6537652049403445,-0.29331936077693144,5,37
0,0,-0.6528166237670155,0.39783858994721233,5,37
0,0,1.2282198439299783,-0.29604689807260687,5,38
0,0,1.2282198439299783,-0.29550139061347175,5,38
0,0,1.2728031590999076,-0.29604689807260687,5,38
0,0,1.2775460649693133,-0.29604689807260687,5,38
0,0,1.2775460649693133,-0.29550139061347175,5,38
0,0,1.2784946461426423,-0.2076746896927242,5,38
0,1,1.2784946461426423,-0.010200989485825988,5,38
0,0,1.2784946461426423,-0.29059182348125606,5,38
0,1,1.2784946461426423,0.7829668560965775,5,38
0,0,1.2784946461426423,-0.29604689807260687,5,38
0,0,1.2784946461426423,-0.29550139061347175,5,38
0,0,1.2794432273159713,-0.29604689807260687,5,38
0,0,1.3192836366178753,-0.1858543913273211,5,38
0,0,1.3363580977460796,-0.25622485355574615,5,38
0,0,1.3363580977460796,-0.2671350027384477,5,38
0,0,1.3363580977460796,-0.19076395845953678,5,38
0,0,1.345843909484891,-0.29604689807260687,5,38
0,0,1.3534325588742837,-0.29550139061347175,5,38
0,0,1.4131931728257594,-0.29550139061347175,5,38
0,0,1.4150903351737978,-0.29550139061347175,5,38
0,0,1.4160389163471268,-0.29604689807260687,5,38
0,0,1.452085000952954,-0.13621321254602897,5,38
0,0,1.5260743325112665,-0.25622485355574615,5,38
0,0,1.5260743325112665,-0.2671350027384477,5,38
0,0,1.5260743325112665,-0.19076395845953678,5,38
0,0,1.5630689982904227,-0.29550139061347175,5,38
0,0,1.5640175794637516,-0.29604689807260687,5,38
0,0,1.5924750146788058,-0.1760352570628897,5,38
1,0,1.5915264335054768,-0.29331936077693144,5,38
0,0,1.5924750146788058,-0.2496787640461252,5,38
1,0,1.5915264335054768,-0.290046316022121,5,38
1,0,1.5915264335054768,-0.06802478015414422,5,38
0,0,1.5924750146788058,-0.2300404955172624,5,38
0,0,1.5924750146788058,-0.28022718175768957,5,38
0,0,1.5924750146788058,-0.29604689807260687,5,38
0,0,1.5924750146788058,-0.29550139061347175,5,38
0,0,1.5924750146788058,-0.19567352559175247,5,38
0,1,1.5924750146788058,0.2156390985960963,5,38
1,0,1.5915264335054768,-0.2644074654427723,5,38
0,0,1.5924750146788058,-0.2714990624115283,5,38
0,0,1.5924750146788058,-0.1602155407479724,5,38
0,0,1.5924750146788058,-0.2895008085629859,5,38
0,0,1.5924750146788058,0.2156390985960963,5,38
0,0,1.5924750146788058,-0.2649529729019074,5,38
0,0,1.5924750146788058,-0.29059182348125606,5,38
0,1,1.5924750146788058,2.4909507106485065,5,38
0,0,1.5924750146788058,-0.2845912414307702,5,38
0,0,1.5924750146788058,-0.2824092115942299,5,38
0,0,1.5924750146788058,-0.2911373309403911,5,38
0,0,1.5924750146788058,-0.2649529729019074,5,38
0,0,1.5924750146788058,-0.2949558831543367,5,38
0,0,1.5924750146788058,-0.2856822563490404,5,38
0,0,1.5924750146788058,-0.2856822563490404,5,38
0,0,1.5924750146788058,-0.2856822563490404,5,38
0,0,1.5924750146788058,-0.28622776380817544,5,38
0,0,1.5924750146788058,-0.2856822563490404,5,38
0,0,1.5924750146788058,-0.2649529729019074,5,38
1,0,1.5915264335054768,-0.28295471905336494,5,38
1,0,1.5915264335054768,-0.2720445698706634,5,38
1,0,1.5915264335054768,-0.29441037569520156,5,38
1,0,1.5915264335054768,-0.2927738533177964,5,38
1,0,1.5915264335054768,-0.19240048083694203,5,38
1,0,1.5915264335054768,-0.23985962978169378,5,38
0,0,1.5924750146788058,-0.29604689807260687,5,38
0,0,1.5924750146788058,-0.29877443536828224,5,38
1,0,1.5915264335054768,-0.19567352559175247,5,38
0,0,1.5924750146788058,-0.297137912990877,5,38
0,0,1.5924750146788058,-0.29604689807260687,5,38
0,0,1.5924750146788058,-0.29550139061347175,5,38
0,0,1.5924750146788058,-0.19567352559175247,5,38
0,0,1.5924750146788058,-0.29877443536828224,5,38
1,0,1.5915264335054768,-0.2796816742985545,5,38
0,0,1.5924750146788058,-0.2927738533177964,5,38
1,0,1.5915264335054768,-0.2916828383995262,5,38
0,0,1.5924750146788058,-0.28186370413509476,5,38
0,0,1.5924750146788058,-0.24913325658699012,5,38
0,0,1.5924750146788058,-0.29604689807260687,5,38
0,0,1.5924750146788058,-0.028202735637283538,5,38
0,0,1.5924750146788058,0.03889468183633107,5,38
0,0,1.5924750146788058,-0.2049471523970488,5,38
0,0,1.5924750146788058,-0.07075231744981963,5,38
1,0,1.5915264335054768,-0.28022718175768957,5,38
0,0,1.5924750146788058,0.39729308248807726,5,38
0,0,1.5924750146788058,-0.2927738533177964,5,38
0,0,1.5924750146788058,-0.2949558831543367,5,38
0,1,1.5924750146788058,4.932642097737116,5,38
1,0,1.5915264335054768,-0.20112860018310327,5,38
0,1,1.5924750146788058,4.515874398957916,5,38
0,0,1.5924750146788058,0.7349621996926906,5,38
0,0,1.5924750146788058,-0.2867732712673105,5,38
0,0,1.5924750146788058,-0.26877152511585295,5,38
0,0,1.5924750146788058,-0.27095355495239326,5,38
1,0,1.5915264335054768,-0.2720445698706634,5,38
